id	filename	md5	size	state
214fd7e0-bb21-4c80-a40a-068a82b6beaf	a02ec442-9756-4fdc-a87f-47321691ed77.wxs.aliquot_ensemble_masked.maf.gz	c5ea8589bd07c3cbb03f4604f795bc16	136295	released
ada383f3-73fc-473e-bca7-2cad5ff4519b	b10c1125-ddb9-46ce-a372-41b0e474f47f.wxs.aliquot_ensemble_masked.maf.gz	8d855440bb49a2ffa8455f4aaf1b17de	23019	released
9b793ef6-560c-4369-a0b6-9edd60b05f58	6831a61d-d66f-40b2-b7b0-8b751ff55e28.wxs.aliquot_ensemble_masked.maf.gz	7366a62eb0343ad3f20b6794e8b81065	59626	released
57769684-cdca-49ef-b0ba-dbce04dfb4ad	67e99413-7fb3-4792-b4ab-832df54f3810.wxs.aliquot_ensemble_masked.maf.gz	d966be8a2f2541562afd6c0a52687efa	635017	released
f6bbd768-5a05-483a-96e5-d6726dd3ce2c	dd747b02-4ae2-4510-9991-e613e1d85ad4.wxs.aliquot_ensemble_masked.maf.gz	081ed7fec53c1eb7a62a5c1369460f6f	445292	released
731548e6-29cf-4596-b833-b09dac6304af	1d4e0426-fa48-4025-a1cc-e92483247a0c.wxs.aliquot_ensemble_masked.maf.gz	d46bb77349e4c5333613ca3a6ce392d6	42034	released
9e9b5bb4-ee5a-48e4-8765-e1fc322c8dc3	530fb799-3e21-4dfe-9b8b-2b39bd6b5d8b.wxs.aliquot_ensemble_masked.maf.gz	3cad22ad884c895a61cdcd6fa2c49d9a	37525	released
6d9f6681-45aa-4654-8a0f-c215694ca004	e8eb0f90-b14b-45b3-b8e6-a266f4191a80.wxs.aliquot_ensemble_masked.maf.gz	15740cdfc9b6b1c7394ab57f37d75334	56300	released
ff94da29-7fef-45ad-b73c-6c6f8acd8bfa	35b1f6da-e7d4-4eb0-8fed-83ce63958181.wxs.aliquot_ensemble_masked.maf.gz	628dac3fbd8d78720705d9f944f260fe	57088	released
7cfaeda5-6792-48c3-bde8-62f0f382a2e8	77fefc2e-134e-4a15-9e54-309d4b338e64.wxs.aliquot_ensemble_masked.maf.gz	20446e0a80d6b86aec59b43922cbcd00	43777	released
cd4e36df-5f29-4969-808b-9405434fd260	9423f4b5-ca89-42c5-a3b7-bacead38ee0d.wxs.aliquot_ensemble_masked.maf.gz	9b956dff956a7593b46b66cc4ada9ef7	814368	released
6c3de7e7-9e61-41f9-9f57-ebe50d6d8875	f64047c9-f353-49b6-8776-1c6089f8ce6b.wxs.aliquot_ensemble_masked.maf.gz	ba21ade4aac24799792f4213f5bd9af7	32367	released
44474211-29c1-4b9a-8b74-a12df770cbff	bcb1b3c8-4996-4a34-8a8e-ca871f6ab515.wxs.aliquot_ensemble_masked.maf.gz	e62a34465b81469d5006d11f83ab17d6	48593	released
2453b46a-c813-4dd4-ae03-690127666432	615922d3-d3ae-4a5b-badd-2ecd82a046d1.wxs.aliquot_ensemble_masked.maf.gz	cdc00db636e6991159f229f95281fdc6	44998	released
d16ef357-5bbe-4571-8913-481ec10913d2	0b5488a1-c246-40fb-bcb8-4799d90d65c4.wxs.aliquot_ensemble_masked.maf.gz	58bec9ceb6b07af2cc781b57db509a2b	6631	released
88a1b186-9a2e-4502-8737-60caf49860b9	7c3b8f64-0ae8-4428-847e-f10962133716.wxs.aliquot_ensemble_masked.maf.gz	3c013e15441e6a20238a7ee892be7eba	63898	released
cfbdcd21-17e6-4514-b7fe-bd9eb99cd5de	b4d65c78-e86e-4559-aac1-e321b23147ec.wxs.aliquot_ensemble_masked.maf.gz	8286b39fed4c57c41fb2e432cd8e2845	61463	released
0d1cd2b4-84f9-49df-bff3-431f8527cb69	c409551c-6e3c-45d2-89c7-1f27cb29dcc1.wxs.aliquot_ensemble_masked.maf.gz	bb5834eece953d11262665b93855be53	67714	released
b2f46c31-0633-421f-84f6-2dcbde87d160	34d95239-13ef-403f-a7e7-9ecfee3d5535.wxs.aliquot_ensemble_masked.maf.gz	6a3fbe9ad2442e6d177c6eb552e65a93	36931	released
8e8f8dea-3126-4c11-a5c8-15885f6a9d5c	321b82ae-1e2c-4573-b552-9a99d7024931.wxs.aliquot_ensemble_masked.maf.gz	b5f55d013953789721011d37e4251c5e	632883	released
92a1fff1-352b-46dd-a2fa-6ad7830b4b5d	8ab2d8cb-85dd-4405-adf1-c53674e00c23.wxs.aliquot_ensemble_masked.maf.gz	7a9d5d5625c665a51d1de35657d8b16a	828265	released
4930f52e-46c4-48cf-9331-df787fff9722	d34894bf-a0bf-468b-9b99-e821d781409f.wxs.aliquot_ensemble_masked.maf.gz	e6c3dd38e2bbba9d69fe3c58f2b72b05	789833	released
68eb5f94-0f57-494d-b54b-e7747bd89175	e0957168-e3b6-41b0-a539-b4635e322221.wxs.aliquot_ensemble_masked.maf.gz	b76b8c8c10dc101d6eaf2214512bfb29	24877	released
793c568a-e287-46cd-a83e-58137874cd44	4632f2dd-a968-4086-9ea0-fcdda95cd885.wxs.aliquot_ensemble_masked.maf.gz	b417b0e8eaf833300e2e48d05a32144f	463364	released
26c11152-4784-45a7-b0bb-dee4496be0d4	b59c4010-c2c7-4379-b90d-71fca70e658a.wxs.aliquot_ensemble_masked.maf.gz	a9b47e8a4b7a947cf6cfe85aa7f879bc	45473	released
ce1d46b8-5bea-4da1-9b0c-f4d215eb7b52	c4d85a05-a8fb-445e-a7ac-087883924a45.wxs.aliquot_ensemble_masked.maf.gz	3107da4102009412554a69e41fff1bd1	955759	released
340b77e2-3590-4488-baf7-2884acab7d20	516c6d65-d526-4601-b5bc-b4c05f157ddf.wxs.aliquot_ensemble_masked.maf.gz	bc266557d410483cb0def74a4fa57e42	21228	released
cc383aaf-7a51-4438-947e-6f6591692c2a	23764cde-3a2e-4b34-8d81-3680fe0c2481.wxs.aliquot_ensemble_masked.maf.gz	60b64b504e912d5cb6c2886de377536a	66435	released
05d304d6-1632-46a6-9532-1e85f079ff14	fe8ae569-12c9-4651-9476-51d5389306f8.wxs.aliquot_ensemble_masked.maf.gz	13621a36f09a6226283e06467e5b7b05	812992	released
39495aca-acc5-417a-8679-22e9246e77c0	b5e17cd3-950b-4bf5-863b-936f5fb10f42.wxs.aliquot_ensemble_masked.maf.gz	42d6aa64cd2003d3ef3714e3668ba660	40689	released
948e994f-4232-443a-b802-dcce9f208b90	5dac96c1-1efa-464c-989c-3561dae0f52d.wxs.aliquot_ensemble_masked.maf.gz	f649cf3aee93eb7014d964d8461cbe41	43598	released
1785b9cd-efe3-4447-bb1b-89acde345b8e	41554674-a00a-48f6-a776-22d4c8ac2c32.wxs.aliquot_ensemble_masked.maf.gz	e10d5a5ea62786645ccef3121a29c4d1	36112	released
5926dcb2-725e-4a44-b75b-f1a22450ec7e	9c7e53f0-24d0-4c33-b3c2-fe1890df2294.wxs.aliquot_ensemble_masked.maf.gz	6b15c403cc55f9519a1afd360c7aa99f	34908	released
ad481027-dd0d-491b-ae64-320dfc9c4b66	68f83fcb-a081-41e7-8be3-d276e295e3d5.wxs.aliquot_ensemble_masked.maf.gz	00f50312d3283d1940be9ad823f33927	30391	released
c985e606-0be4-4976-89b3-cb5998fb8e73	00af30f2-7e8a-4552-96ee-f8a0784d0e3f.wxs.aliquot_ensemble_masked.maf.gz	08216aeeb957f95ea2c2e76bd08f4289	33472	released
949a5161-430f-479d-b224-de033b9e0031	e8a319a3-17de-467a-94f3-4d3dd7917a4c.wxs.aliquot_ensemble_masked.maf.gz	b59790d3f0ee91a3d3d2082d907ec1c5	51720	released
18899f10-0f4a-4607-94db-9c41a127111d	0c3296a7-ba22-4f4d-8e5e-7d2da54c1292.wxs.aliquot_ensemble_masked.maf.gz	e720ec1870aee054d91cf335e6c06b03	66730	released
6ecdc098-89b2-4fba-97a8-ca507eae01ef	0b4e40c8-fdd0-4bbc-9507-d409bd8a0cd0.wxs.aliquot_ensemble_masked.maf.gz	3c8651e5b1238f422b44d47b07e6b384	621543	released
cf6aaf01-e283-40f3-8dfc-3365bcba8929	b6ae483c-aa7c-4670-b40e-04f8e12256bf.wxs.aliquot_ensemble_masked.maf.gz	e730722c8341ad900f17cee6a19c8eba	32443	released
6d5f1f85-2ded-4b3d-8ea4-3029570d9bbf	999494ec-f78c-4001-a8cd-7d969bceafc3.wxs.aliquot_ensemble_masked.maf.gz	98216c2742f8187035a608ed02b6f782	62410	released
6ab955e2-940a-485a-b2a4-d9150c02649f	644e6f70-af52-4c2b-993b-472d7ef0a1ee.wxs.aliquot_ensemble_masked.maf.gz	dc75db8e2534b8f814a0db1f59cdf7ec	40301	released
e9e9c2e4-9fa6-449b-92fb-f97448088c5a	badf5858-3314-4fba-98ab-27d05fb2670e.wxs.aliquot_ensemble_masked.maf.gz	27c5faf880471426d07e700448cb7c37	35124	released
1129ce53-9d09-4dbf-b606-2841c7cff7ff	48c5f678-b1c3-44cb-9a1c-4c6e6f20b997.wxs.aliquot_ensemble_masked.maf.gz	506bc8630a87c24096dae2941abdca6b	99543	released
330aa41c-e856-4fff-b073-07d4d3297d18	f56f9ee0-62c8-4466-8395-00abc9f61642.wxs.aliquot_ensemble_masked.maf.gz	6ec6c850cd3eb18c0657524159588410	39902	released
816d5261-e0e9-4c55-bc94-aa9513dcfe70	8b8e9ada-c568-461d-b8a8-f55a97a81801.wxs.aliquot_ensemble_masked.maf.gz	5864f1e1fe6268803ac7ab06ae3af203	644123	released
be0a9525-3580-454a-9918-fd514320724f	97db3ed5-1991-452f-9157-1f2b2667c802.wxs.aliquot_ensemble_masked.maf.gz	84f974c33e3f86bfdcaab4e4a4d63090	56851	released
147c007c-af86-49db-8c4b-568ea0c176ad	a719a4b9-e7d0-4e89-a62e-9f4b741b00a4.wxs.aliquot_ensemble_masked.maf.gz	0691ac422f9f820e050d3e6f09c7618e	7519	released
144983c0-174b-45c1-90c3-327e217ce685	8cf00001-b294-409a-b78f-ea54ffe18a0c.wxs.aliquot_ensemble_masked.maf.gz	5637a539de837934f2448fdbf0bde2a5	51551	released
2f9dae36-a988-4fdb-ad25-f03b4e213b74	fbc713fe-c1a3-4557-8a02-94f2153e5184.wxs.aliquot_ensemble_masked.maf.gz	5eb444832f659796803d8bc7f02a4eff	451558	released
dab21eb6-4073-4a50-8040-af0b6d2a32ce	ea5c481a-3748-45d6-9fbc-dbc09a00d56b.wxs.aliquot_ensemble_masked.maf.gz	402562dc1c6d258976d0b5fd61b083a7	48964	released
5843bc08-274a-42ff-b344-104efdbe5df7	dac64272-8c63-4dde-bac1-5ce5ea9252d4.wxs.aliquot_ensemble_masked.maf.gz	549b2a09396349531ad98774a2d09343	65031	released
ebc243a1-cc16-469a-9cb4-c16f742ee877	05d24351-6e0f-41b8-8e83-fd2248bab12c.wxs.aliquot_ensemble_masked.maf.gz	b6496d7e55626f225fb8d1c6ed184f68	40736	released
df4bd1d4-36c1-4819-8e7d-3a684cb70824	263119a3-bda4-4f0e-9892-45bed0345ce4.wxs.aliquot_ensemble_masked.maf.gz	60249a92dcc2a2d731698b1526aebe06	35403	released
be7264a6-ec4e-4b2f-acb4-3b167d159464	e5a7d4d8-b89e-470b-94fb-777dfb4dc987.wxs.aliquot_ensemble_masked.maf.gz	fa6810fa660ed4af9897965b9ee703e0	38262	released
02895b6a-cc59-442c-809f-19eea0696532	32e66651-4cbb-49b0-b421-cb723c9889fb.wxs.aliquot_ensemble_masked.maf.gz	8b8ab9607035d842d2c39a9b20c9123d	655127	released
04ecc827-2290-4d51-8368-394ead7c0e37	d98cb210-24c6-4df8-ae16-ea14cfec998b.wxs.aliquot_ensemble_masked.maf.gz	28f661d16cb0d02b72764e001663cc3b	46887	released
9d683bb7-60cc-490a-8024-b98b1c14974d	7c059932-a25d-48fd-b23f-2a0c9e776c0e.wxs.aliquot_ensemble_masked.maf.gz	7f4c245e9ce35fecaba439b4a4aca9aa	48424	released
4304ebce-c56d-40de-b369-143c761a2ab3	154189c0-5f30-4e69-920c-c29e16ace6cb.wxs.aliquot_ensemble_masked.maf.gz	b4d01814ed0c393fe64f4d6c0c893946	681215	released
5712617c-7d35-4397-93ea-bc44cf36884e	266c81d9-eda3-45a0-b4fc-bcf2f97a9804.wxs.aliquot_ensemble_masked.maf.gz	f7ec33147b548a27ff93ab0be721273c	53522	released
f82fb4a9-40b8-430f-b47d-9347f392a9b7	cd2474ba-28c5-40f8-a78c-8d715bca1a45.wxs.aliquot_ensemble_masked.maf.gz	a20c3ad3e239c65c1592c70e983fcd3a	46630	released
ef0b166e-dfc8-44eb-9f91-22f1036c9763	9dc5f11c-a054-4ccf-bd07-2a1a99aa4fc8.wxs.aliquot_ensemble_masked.maf.gz	56968b24eb9f3b93294d540946edd6c1	521347	released
dd43c47d-0bde-406c-ae96-7268489f362e	f26320e1-bce6-4ad5-ae9c-9fbdb0412f39.wxs.aliquot_ensemble_masked.maf.gz	1f8083c402f9a4194e990c6edb042631	56637	released
c0e308df-f2a0-4b26-8a49-cfbc5fa41403	e31ed8d2-77b2-497a-9418-8e41789ef877.wxs.aliquot_ensemble_masked.maf.gz	49eedd1597406a9f9b89600482b45d0e	28985	released
6f77cf50-0071-473c-814d-d783c673562f	52efd546-3a60-4499-95a9-6c11064079c3.wxs.aliquot_ensemble_masked.maf.gz	cdeb3cfc1c9576ba0964fb53a7438062	55887	released
7782d47c-3790-42a3-8ac8-121f936be313	ca206324-5775-41c6-9ac1-1073ea85be4f.wxs.aliquot_ensemble_masked.maf.gz	0d024aa668846dc9259dc415e3ff8edd	1682788	released
5b29d802-6849-4565-b39c-88c0622525d4	1665f2bf-4ddc-47ba-9ef3-a94c71db82bc.wxs.aliquot_ensemble_masked.maf.gz	0e0506c0b5105cae158f7d718e5464f7	1467085	released
7b988483-a352-457a-bd45-1e27a3e78b07	9b6ade46-ded3-4336-bc89-efda08722ae5.wxs.aliquot_ensemble_masked.maf.gz	264863f33bd898ebe4cb4e28e3e0ca27	42862	released
8893e512-c277-4a16-b0e1-db586bb0edee	a71a49b8-6b6b-46f3-a875-d1ffa80d0363.wxs.aliquot_ensemble_masked.maf.gz	b8bb3eea79b5d308378dfdd7a47288e7	9635	released
dfa7c498-4eed-4b5c-8150-ed22ab35da28	8c2d1544-4596-4e4b-97d5-1a02f2c4684f.wxs.aliquot_ensemble_masked.maf.gz	bc30a385e5d936e742edbfd38994c878	57665	released
843b4e74-0574-4bfc-8d30-49036631d37d	7b8bac0b-6bff-4654-8252-9e469bc6b9f7.wxs.aliquot_ensemble_masked.maf.gz	c31c1b2646dca885abe7ebae14f271d4	445692	released
4ddd32d8-63a5-47d9-90dc-0af2c57c4f2c	4b227edc-8397-45e3-99b1-09bd70454d45.wxs.aliquot_ensemble_masked.maf.gz	c338312ddfaa1034526515540f91b396	30159	released
232f9c06-3c7c-4731-afc8-7453cce46258	a813538c-a1df-4ee0-bd7a-8e5665d06ae1.wxs.aliquot_ensemble_masked.maf.gz	464f78447b1d923ab1d485d6a74b4ddb	48809	released
18eb3e5b-a608-4cdf-a8e7-afc181c456e6	c83694b4-bd03-430c-8304-9847ea9e68da.wxs.aliquot_ensemble_masked.maf.gz	d9461d116f109d14889fe0e773ea309a	713010	released
089c7c32-abc0-42ab-b453-de90340e8b6e	ee621650-e848-4f35-8707-5b0810a1acc4.wxs.aliquot_ensemble_masked.maf.gz	c2b9a79fce231c0150e4e229a4620465	18423	released
e77dc089-389e-46b6-9946-88d410bf43cd	47228123-ca75-4806-9eba-139c53c6f6ba.wxs.aliquot_ensemble_masked.maf.gz	80652257e28b83a4ff19216d15b082b9	351932	released
50563a9b-2be0-4978-a2fb-7d8202add880	c80d8506-1619-47f3-89e4-d5bbfbc6fee2.wxs.aliquot_ensemble_masked.maf.gz	f311b5f30cc63030bd3051b26ffbc832	45548	released
b45f4dd9-7585-45aa-b976-417f900132f5	2aff05d7-56cf-49ea-9454-80127ce3ecc1.wxs.aliquot_ensemble_masked.maf.gz	2efa990417eb840974978ffb6ecbc7d6	53987	released
91276322-8ae9-488a-889a-885941949a5c	25e70d0b-21b0-473d-adf9-dbf2ecc72e78.wxs.aliquot_ensemble_masked.maf.gz	1f567383dfdc9ff03af5f8a753996ea3	42385	released
ef109fa9-a2c7-49ca-b49f-9d55267cf12b	e8a9dd08-6a58-47f3-b956-86091e1dc937.wxs.aliquot_ensemble_masked.maf.gz	17ac1405086cc754d5c0aac0142d1c23	456167	released
35fa9eee-3082-4cf7-8b15-1dafafafe31e	76034bd4-7a45-4c2a-9bea-7e7a4b1ceaae.wxs.aliquot_ensemble_masked.maf.gz	1848a15a553019ad3d94a1833566a341	2674493	released
3191bb00-7773-4dc7-800d-20816ee59795	33fdcf1e-8739-4289-a2de-307d51a0acc9.wxs.aliquot_ensemble_masked.maf.gz	085132770116956765e242efe68ec419	70989	released
c66babe1-1005-4e4a-9f76-21f755d3fa4c	f0746c3d-f787-4712-8498-57957945dd2d.wxs.aliquot_ensemble_masked.maf.gz	f811301f6a0b5fa7969335edcc8e9a76	30862	released
b468ea1c-72ad-4f87-844c-9e8d30526106	03af86f0-2fd1-44cf-bc3a-ae8f36887880.wxs.aliquot_ensemble_masked.maf.gz	2bad7c464e097a7808ffac83e1bfd3bd	34324	released
03b4fbeb-7e2d-46ae-b9a2-6a9e777c5f70	1477013a-81fe-4a35-9c5c-19e0d4bbe2d6.wxs.aliquot_ensemble_masked.maf.gz	7a4da703c3fc56426cf3669377fc10bf	74213	released
5f9b8476-7441-4991-b57d-dd19a5537d48	abea29f0-77af-4e2f-a264-0a22c10070b8.wxs.aliquot_ensemble_masked.maf.gz	ff00ed75aa844a31e7ac171b860ff853	32834	released
cdbbd612-7959-4017-8731-b6a8502b6851	6f23fefb-c161-436c-af79-bf1de3c3b27e.wxs.aliquot_ensemble_masked.maf.gz	c1199be038f3172b5f79c0c000846664	8009	released
07e17e3b-b482-40fc-980b-184e9d34506c	98854598-12e3-4238-9ce6-0551601a2765.wxs.aliquot_ensemble_masked.maf.gz	7fd2fa3956d964d74f828d56176e9676	476526	released
46ad9a86-9c4d-4b7c-9f21-eb1c7133d662	d44f30c2-5aa2-4c2b-97d7-2ba2a6ea545e.wxs.aliquot_ensemble_masked.maf.gz	37e58926a5ce531eb7ca806acb9bcabd	64588	released
0ee3602a-c146-4379-a767-3e101a178a04	280c8efb-4faf-4bf3-bab2-9d2df116b718.wxs.aliquot_ensemble_masked.maf.gz	b847ad730beb2088496e782366d9f0a9	49148	released
f417694f-5c8d-4e5e-8cc8-862210cd7d9e	e28d791d-5838-4615-9b00-81d08199b71e.wxs.aliquot_ensemble_masked.maf.gz	7a665ca47020214a4c86df86c0849d45	50966	released
70648f52-2c0a-447e-82c7-45f184b66cc3	c72a30b7-53d3-43f6-8aee-4673c16adb5e.wxs.aliquot_ensemble_masked.maf.gz	21ab228d9ebe0ec44b691c6210d2d2f0	72491	released
71fbd3ed-d40b-4c45-9b6c-13ee6bf823aa	d6180939-f32b-4fed-a824-34ef0dbefc21.wxs.aliquot_ensemble_masked.maf.gz	25d78f38f8f9f405a0a50d09c89c4712	839512	released
866f931f-3963-461a-9425-258ad0b64838	ce1f3a45-0a14-48f8-9169-773ec9e947af.wxs.aliquot_ensemble_masked.maf.gz	8ba8ebf28ac4c3b3fa492a122835096d	34345	released
17c378f3-86a7-4245-af7e-0c2d4dd75216	c783cbb5-772f-4554-886d-04fb3173eed8.wxs.aliquot_ensemble_masked.maf.gz	4b7713df3ad9268373d62603291a5026	402227	released
d19cb5f7-8b28-47eb-9103-28d28fc6d597	2af3d644-8804-4f20-ae69-2d06fa186fd3.wxs.aliquot_ensemble_masked.maf.gz	f4ea002244442b15696be95d4bc86485	39022	released
962bc464-5511-4ad2-82fa-1d9e40535ff6	21bfc2db-d749-40e2-9f04-d2bdce89583c.wxs.aliquot_ensemble_masked.maf.gz	dca1fadd118cb8fcb2f478b1273c3a66	31504	released
efada147-11ef-4e36-b4a0-dc4a013b6b64	76ab2081-4e8c-4bf5-b469-277fbfece18c.wxs.aliquot_ensemble_masked.maf.gz	6af79afa56da651ebb4cc536b1222a10	38397	released
0d5596b1-89e1-4573-9da2-da6717bdfd51	97853721-9ec1-464f-9259-3bb7af3e6e55.wxs.aliquot_ensemble_masked.maf.gz	36413fdc33b99ac4bbd05c1316155da5	71383	released
6944274d-a853-4e41-8b99-0810f4d76199	7da32a30-1bf1-4c22-8b46-20ec8ae33a1b.wxs.aliquot_ensemble_masked.maf.gz	5f740bff8ed8ef6bb2787015aa3a4510	43178	released
5b46d22a-6715-4508-9ce8-8fe6d3bc2370	70536361-d67a-40f3-964e-9bbb7e7f7c8e.wxs.aliquot_ensemble_masked.maf.gz	31ea061f234fd58bd7e1b0189fb91b28	50687	released
55c6eb69-d3d7-4464-86a0-7165622ab4ce	fe240d3e-2ff4-4bcc-983d-acee16e049d3.wxs.aliquot_ensemble_masked.maf.gz	72f01ac3aaf23a78d5b26a378035ebd2	485392	released
7b9d67fe-99fb-4741-8d7b-04a993823125	037cbd7d-8cd9-433f-ba15-b8e121624c4f.wxs.aliquot_ensemble_masked.maf.gz	d3d1680e1dbb928c39b8ce227fe3c1a8	23524	released
ad65f362-167c-437e-a7ea-3140621ecda7	ed7e9b2e-431a-4d04-971d-452d8abeffe3.wxs.aliquot_ensemble_masked.maf.gz	01c386d93c86340c3fe183adc012d1d0	45550	released
c784ff87-05ee-4617-9e98-fe73b9069553	533d93d4-806d-4e71-ac5b-ecbaa0e4dbc0.wxs.aliquot_ensemble_masked.maf.gz	2128705e0fd3532106f8dfb5416cfc75	48315	released
ff362b64-ef66-4bc5-8821-0c2a61145dfc	e4bf4060-3475-49e6-80d1-bfd19e4be539.wxs.aliquot_ensemble_masked.maf.gz	6ed2a975940f9c98da3d3d7755d54a13	1580268	released
7f472238-04c9-44a7-8aa1-59665678f8f4	212cee0f-2c04-43f5-ae78-9e995b849b0d.wxs.aliquot_ensemble_masked.maf.gz	20bc8c805b952eb925c23face2c6cb2a	1142	released
4de519a4-935c-41cd-95bd-186809e224f0	19813f61-99e2-481c-9ccb-da69c17ffd6d.wxs.aliquot_ensemble_masked.maf.gz	f6f467d24d1a584f00e8ead77bf96d22	68721	released
b8ca8800-0da4-49fb-936d-53c3a3ae958f	f16b20d9-b0ac-4932-b5b6-94e2d24515d2.wxs.aliquot_ensemble_masked.maf.gz	1fae30b6bada88378c413e849dfddebd	42909	released
25ac9fa8-f80c-44c7-bb54-94ee3b447f08	78f65557-969c-4311-9519-0f6dd30813fa.wxs.aliquot_ensemble_masked.maf.gz	b056d0cc1736b680e06636f889a92f6d	7122	released
39aa33b0-8f02-42e3-bbea-7441701d4a09	fd963c75-d94e-4278-8547-69c52b4cd1ff.wxs.aliquot_ensemble_masked.maf.gz	8dda1c65a41a08345a93698a315e4c47	46019	released
9f4d3f6d-f993-4db6-97ce-ff7b12de233a	94725fef-6a9b-46cb-904b-ff7187f43d3f.wxs.aliquot_ensemble_masked.maf.gz	c7d2e5c10f61f26afd9a0d6867a85fd3	33914	released
2e2e93ea-bc43-4ea1-9ebc-fe5f36bd20b6	0a0707e1-3c4d-456e-be22-1b56b3fe6989.wxs.aliquot_ensemble_masked.maf.gz	c620583103abef0264995e6bb83837ab	35059	released
9ec9420c-8d3e-4410-a0c0-7c8cf9bac89d	bf84889b-5eaf-4648-bb90-9b01a83f1a81.wxs.aliquot_ensemble_masked.maf.gz	38a62ba65afd34c064933a6eb82d96c4	27919	released
481d4607-eb24-44e6-a61c-f8de14259467	d0e91ecf-248f-4d68-b2c9-436255f9f2b7.wxs.aliquot_ensemble_masked.maf.gz	2a5c184da4b5d81018ee41cba8b6c5d0	51632	released
f573d587-b76c-458d-8313-ca4c5e786d75	fcc1e471-d5e6-4e96-b925-895cb4361acf.wxs.aliquot_ensemble_masked.maf.gz	12f049bf36b5bc8546d8cab6eb3a5b57	33696	released
cc80c6d1-6cc4-493a-938a-2786c9619de9	c74721bc-fcee-4b2f-9d7d-85ad54ba1282.wxs.aliquot_ensemble_masked.maf.gz	a57e53543a962295f5d1881f846e1c7d	60051	released
8b2d07cb-ded7-49ee-a248-758d5f2ce8cb	127c2a14-99ad-4484-ad60-41e8d30d6017.wxs.aliquot_ensemble_masked.maf.gz	82eaa51e329350efa29e4d4c550e94b1	58632	released
9a47046c-ad70-4826-8450-b72fd8a69ab6	74ec0be0-4a96-455c-87f5-6fb4c46ac2b0.wxs.aliquot_ensemble_masked.maf.gz	89b9832fc9fc7297a09245c4473c0e1a	331100	released
876e0bb3-59b6-45d6-bfe4-d4c636669e30	03b0d264-f14e-40c9-8ab5-ae4d76387958.wxs.aliquot_ensemble_masked.maf.gz	8cd03e3d5dc884658627dfbd80280b40	51577	released
be6be1f9-4c8f-446f-9728-c1509a16befa	91272edb-617e-49aa-b281-4dd030ad6fde.wxs.aliquot_ensemble_masked.maf.gz	44a7b719735c878c36e6f085a9e1aefc	41337	released
0f5f87dd-6a37-4e53-9699-cabb236ee337	779a2c49-3ca1-43c9-8152-e4b60c1aaa74.wxs.aliquot_ensemble_masked.maf.gz	a6290efaf7e26f454fccb6b1b48b9f5e	65151	released
b5496a95-9e9a-483c-a1c6-16b19bf86912	f7edcd41-71b0-4a19-90b8-d179dec7ce6d.wxs.aliquot_ensemble_masked.maf.gz	ef77d93212f9747e9616244aa0c971e1	329672	released
a1f73edc-c3ce-468e-a205-0d6c657d1ced	5564bde8-9877-44bf-a373-cdb0ebc94834.wxs.aliquot_ensemble_masked.maf.gz	7ece018bc2a569fd896be9385142b239	33452	released
0ada52ea-65b1-4975-8735-eb0516932e5d	a226e4a3-7a22-4f9e-9060-7fe2f542aa8d.wxs.aliquot_ensemble_masked.maf.gz	0e2d2c27a2513fdcd724c767fe0714dd	88099	released
ac54e017-3242-4fe7-bade-301b0bdf9fbc	2615ab19-6065-42fa-9a9b-e4dc20f85376.wxs.aliquot_ensemble_masked.maf.gz	f73be2c4edb779b2b5bd7ede6cf88e09	2552417	released
0575be03-6c30-490b-b98c-57a2dbf5a5b6	367541d6-9c42-409a-9069-1c702954bede.wxs.aliquot_ensemble_masked.maf.gz	561881bd69557ca366572281a50dcb11	2281092	released
cf45f15b-b115-4310-a85e-82a5bf285f98	7d5a19f7-0556-4a4e-969b-b1a81b603d01.wxs.aliquot_ensemble_masked.maf.gz	f93bf37d2bf55d96e110af7d272ce73e	70973	released
a6d6ef80-86bc-4617-b5dc-443272e5543a	7dd2cecd-2910-483e-98d3-9d4e127e50c6.wxs.aliquot_ensemble_masked.maf.gz	0d8725c65896641cf4e8fafcc68ce4c4	41256	released
b889a3de-691d-4cdd-ac0b-c99b430932cd	30baccc3-7d29-4d41-9630-1602716c289d.wxs.aliquot_ensemble_masked.maf.gz	ae703a322de738c905f993de1ae6c4bc	10407	released
83f536df-fcb8-42d5-a89f-d9dc1711f42e	4316c066-5dd1-44fe-90d2-5dc66b46be12.wxs.aliquot_ensemble_masked.maf.gz	56ad819e5c25c1f008e156d5a374d3be	236682	released
832b89e0-c43a-4a02-b44c-bb905d08f2ff	22e232e7-9f63-4ccf-946a-ebe9796fe3cd.wxs.aliquot_ensemble_masked.maf.gz	91a524cc828019a1a944e2f4d29b2f90	24913	released
a3ff2454-5937-43de-a0e8-eec8818ad157	6df1b739-d350-48db-a11f-61966607699a.wxs.aliquot_ensemble_masked.maf.gz	df6033feaece78219ca5f015a085ba34	32434	released
9c28c145-9cd6-4c8b-bbf5-4bd90f157680	885c8d3e-fb27-45ce-9814-c5df48c6b392.wxs.aliquot_ensemble_masked.maf.gz	4f35b6ae36c887075775943280656c7b	30451	released
f637ef57-5f6b-4e18-87ca-3f253e70c577	d3f03350-3653-44e4-ac61-a6b6ebf37d26.wxs.aliquot_ensemble_masked.maf.gz	5fc8c2b836ab764325cf7bac3664bc08	39672	released
